lambda,dlambda,pe,espring
9.968998e-01,1.066023e-06,-3.183531e+01,3.886305e-02
9.969009e-01,1.065747e-06,-3.183520e+01,3.887523e-02
9.969020e-01,1.065471e-06,-3.183510e+01,3.888812e-02
9.969030e-01,1.065196e-06,-3.183500e+01,3.889827e-02
9.969041e-01,1.064920e-06,-3.183490e+01,3.891034e-02
9.969052e-01,1.064645e-06,-3.183480e+01,3.891965e-02
9.969062e-01,1.064369e-06,-3.183470e+01,3.892852e-02
9.969073e-01,1.064094e-06,-3.183462e+01,3.893906e-02
9.969084e-01,1.063819e-06,-3.183452e+01,3.894822e-02
9.969094e-01,1.063543e-06,-3.183443e+01,3.895810e-02
9.969105e-01,1.063268e-06,-3.183435e+01,3.896886e-02
9.969115e-01,1.062993e-06,-3.183428e+01,3.897608e-02
9.969126e-01,1.062718e-06,-3.183421e+01,3.898457e-02
9.969137e-01,1.062442e-06,-3.183413e+01,3.899148e-02
9.969147e-01,1.062167e-06,-3.183406e+01,3.899899e-02
9.969158e-01,1.061892e-06,-3.183397e+01,3.900578e-02
9.969169e-01,1.061617e-06,-3.183386e+01,3.901648e-02
9.969179e-01,1.061342e-06,-3.183377e+01,3.903205e-02
9.969190e-01,1.061068e-06,-3.183369e+01,3.904234e-02
9.969200e-01,1.060793e-06,-3.183361e+01,3.904952e-02
9.969211e-01,1.060518e-06,-3.183355e+01,3.905272e-02
9.969222e-01,1.060243e-06,-3.183349e+01,3.905223e-02
9.969232e-01,1.059968e-06,-3.183344e+01,3.905202e-02
9.969243e-01,1.059694e-06,-3.183338e+01,3.905110e-02
9.969253e-01,1.059419e-06,-3.183332e+01,3.905165e-02
9.969264e-01,1.059145e-06,-3.183325e+01,3.905578e-02
9.969275e-01,1.058870e-06,-3.183317e+01,3.906343e-02
9.969285e-01,1.058596e-06,-3.183310e+01,3.907247e-02
9.969296e-01,1.058321e-06,-3.183302e+01,3.908357e-02
9.969306e-01,1.058047e-06,-3.183293e+01,3.909664e-02
9.969317e-01,1.057772e-06,-3.183284e+01,3.910937e-02
9.969328e-01,1.057498e-06,-3.183275e+01,3.912452e-02
9.969338e-01,1.057224e-06,-3.183267e+01,3.914061e-02
9.969349e-01,1.056950e-06,-3.183260e+01,3.915512e-02
9.969359e-01,1.056675e-06,-3.183254e+01,3.916771e-02
9.969370e-01,1.056401e-06,-3.183249e+01,3.917776e-02
9.969380e-01,1.056127e-06,-3.183245e+01,3.918490e-02
9.969391e-01,1.055853e-06,-3.183240e+01,3.919377e-02
9.969402e-01,1.055579e-06,-3.183235e+01,3.920219e-02
9.969412e-01,1.055305e-06,-3.183229e+01,3.921304e-02
9.969423e-01,1.055031e-06,-3.183224e+01,3.922554e-02
9.969433e-01,1.054758e-06,-3.183220e+01,3.923798e-02
9.969444e-01,1.054484e-06,-3.183215e+01,3.924774e-02
9.969454e-01,1.054210e-06,-3.183211e+01,3.925755e-02
9.969465e-01,1.053936e-06,-3.183206e+01,3.926624e-02
9.969475e-01,1.053663e-06,-3.183200e+01,3.927752e-02
9.969486e-01,1.053389e-06,-3.183195e+01,3.928991e-02
9.969496e-01,1.053116e-06,-3.183191e+01,3.930038e-02
9.969507e-01,1.052842e-06,-3.183187e+01,3.930996e-02
9.969517e-01,1.052569e-06,-3.183183e+01,3.931998e-02
9.969528e-01,1.052295e-06,-3.183179e+01,3.932714e-02
9.969538e-01,1.052022e-06,-3.183175e+01,3.933683e-02
9.969549e-01,1.051748e-06,-3.183171e+01,3.934507e-02
9.969560e-01,1.051475e-06,-3.183168e+01,3.934923e-02
9.969570e-01,1.051202e-06,-3.183165e+01,3.935217e-02
9.969581e-01,1.050929e-06,-3.183163e+01,3.935596e-02
9.969591e-01,1.050656e-06,-3.183160e+01,3.936331e-02
9.969602e-01,1.050382e-06,-3.183157e+01,3.937224e-02
9.969612e-01,1.050109e-06,-3.183154e+01,3.938378e-02
9.969623e-01,1.049836e-06,-3.183150e+01,3.939583e-02
9.969633e-01,1.049563e-06,-3.183144e+01,3.940771e-02
9.969644e-01,1.049290e-06,-3.183139e+01,3.942395e-02
9.969654e-01,1.049018e-06,-3.183136e+01,3.943803e-02
9.969665e-01,1.048745e-06,-3.183134e+01,3.944857e-02
9.969675e-01,1.048472e-06,-3.183132e+01,3.945844e-02
9.969686e-01,1.048199e-06,-3.183129e+01,3.946361e-02
9.969696e-01,1.047927e-06,-3.183126e+01,3.946993e-02
9.969706e-01,1.047654e-06,-3.183122e+01,3.947593e-02
9.969717e-01,1.047381e-06,-3.183119e+01,3.947939e-02
9.969727e-01,1.047109e-06,-3.183118e+01,3.948118e-02
9.969738e-01,1.046836e-06,-3.183117e+01,3.948123e-02
9.969748e-01,1.046564e-06,-3.183117e+01,3.948081e-02
9.969759e-01,1.046291e-06,-3.183118e+01,3.948197e-02
9.969769e-01,1.046019e-06,-3.183119e+01,3.947911e-02
9.969780e-01,1.045747e-06,-3.183121e+01,3.947133e-02
9.969790e-01,1.045474e-06,-3.183124e+01,3.946273e-02
9.969801e-01,1.045202e-06,-3.183128e+01,3.945352e-02
9.969811e-01,1.044930e-06,-3.183133e+01,3.943844e-02
9.969822e-01,1.044658e-06,-3.183140e+01,3.942195e-02
9.969832e-01,1.044386e-06,-3.183146e+01,3.939975e-02
9.969842e-01,1.044114e-06,-3.183153e+01,3.937562e-02
9.969853e-01,1.043842e-06,-3.183159e+01,3.935106e-02
9.969863e-01,1.043570e-06,-3.183166e+01,3.932588e-02
9.969874e-01,1.043298e-06,-3.183173e+01,3.929799e-02
9.969884e-01,1.043026e-06,-3.183181e+01,3.927025e-02
9.969895e-01,1.042754e-06,-3.183188e+01,3.924369e-02
9.969905e-01,1.042482e-06,-3.183197e+01,3.921962e-02
9.969915e-01,1.042211e-06,-3.183207e+01,3.919368e-02
9.969926e-01,1.041939e-06,-3.183217e+01,3.916652e-02
9.969936e-01,1.041667e-06,-3.183226e+01,3.914068e-02
9.969947e-01,1.041396e-06,-3.183236e+01,3.911838e-02
9.969957e-01,1.041124e-06,-3.183247e+01,3.909588e-02
9.969968e-01,1.040853e-06,-3.183258e+01,3.907179e-02
9.969978e-01,1.040581e-06,-3.183267e+01,3.904530e-02
9.969988e-01,1.040310e-06,-3.183276e+01,3.902158e-02
9.969999e-01,1.040038e-06,-3.183285e+01,3.899657e-02
9.970009e-01,1.039767e-06,-3.183293e+01,3.897319e-02
9.970020e-01,1.039496e-06,-3.183300e+01,3.895424e-02
9.970030e-01,1.039225e-06,-3.183307e+01,3.893446e-02
9.970040e-01,1.038953e-06,-3.183313e+01,3.891599e-02
9.970051e-01,1.038682e-06,-3.183318e+01,3.889849e-02
9.970061e-01,1.038411e-06,-3.183324e+01,3.888038e-02
9.970071e-01,1.038140e-06,-3.183330e+01,3.886063e-02
9.970082e-01,1.037869e-06,-3.183336e+01,3.884038e-02
9.970092e-01,1.037598e-06,-3.183341e+01,3.882245e-02
9.970103e-01,1.037327e-06,-3.183346e+01,3.880431e-02
9.970113e-01,1.037056e-06,-3.183352e+01,3.878657e-02
9.970123e-01,1.036786e-06,-3.183357e+01,3.877186e-02
9.970134e-01,1.036515e-06,-3.183363e+01,3.875818e-02
9.970144e-01,1.036244e-06,-3.183367e+01,3.874541e-02
9.970154e-01,1.035973e-06,-3.183373e+01,3.873515e-02
9.970165e-01,1.035703e-06,-3.183376e+01,3.872524e-02
9.970175e-01,1.035432e-06,-3.183380e+01,3.872038e-02
9.970186e-01,1.035162e-06,-3.183384e+01,3.871380e-02
9.970196e-01,1.034891e-06,-3.183388e+01,3.870777e-02
9.970206e-01,1.034621e-06,-3.183391e+01,3.870073e-02
9.970217e-01,1.034350e-06,-3.183396e+01,3.869444e-02
9.970227e-01,1.034080e-06,-3.183401e+01,3.868514e-02
9.970237e-01,1.033810e-06,-3.183405e+01,3.867305e-02
9.970248e-01,1.033539e-06,-3.183408e+01,3.866172e-02
9.970258e-01,1.033269e-06,-3.183412e+01,3.865384e-02
9.970268e-01,1.032999e-06,-3.183415e+01,3.864551e-02
9.970279e-01,1.032729e-06,-3.183418e+01,3.863967e-02
9.970289e-01,1.032459e-06,-3.183422e+01,3.863107e-02
9.970299e-01,1.032189e-06,-3.183426e+01,3.862404e-02
9.970310e-01,1.031919e-06,-3.183430e+01,3.861716e-02
9.970320e-01,1.031649e-06,-3.183435e+01,3.861260e-02
9.970330e-01,1.031379e-06,-3.183440e+01,3.860407e-02
9.970340e-01,1.031109e-06,-3.183444e+01,3.859472e-02
9.970351e-01,1.030839e-06,-3.183450e+01,3.858756e-02
9.970361e-01,1.030570e-06,-3.183455e+01,3.857916e-02
9.970371e-01,1.030300e-06,-3.183460e+01,3.857366e-02
9.970382e-01,1.030030e-06,-3.183463e+01,3.856870e-02
9.970392e-01,1.029761e-06,-3.183467e+01,3.856635e-02
9.970402e-01,1.029491e-06,-3.183472e+01,3.856344e-02
9.970413e-01,1.029221e-06,-3.183477e+01,3.855648e-02
9.970423e-01,1.028952e-06,-3.183482e+01,3.854910e-02
9.970433e-01,1.028682e-06,-3.183486e+01,3.854239e-02
9.970443e-01,1.028413e-06,-3.183490e+01,3.853865e-02
9.970454e-01,1.028144e-06,-3.183493e+01,3.853553e-02
9.970464e-01,1.027874e-06,-3.183499e+01,3.853491e-02
9.970474e-01,1.027605e-06,-3.183504e+01,3.853170e-02
9.970485e-01,1.027336e-06,-3.183509e+01,3.852960e-02
9.970495e-01,1.027067e-06,-3.183511e+01,3.853144e-02
9.970505e-01,1.026798e-06,-3.183514e+01,3.853844e-02
9.970515e-01,1.026529e-06,-3.183517e+01,3.854495e-02
9.970526e-01,1.026260e-06,-3.183518e+01,3.855323e-02
9.970536e-01,1.025991e-06,-3.183520e+01,3.856438e-02
9.970546e-01,1.025722e-06,-3.183521e+01,3.857285e-02
9.970556e-01,1.025453e-06,-3.183522e+01,3.858400e-02
9.970567e-01,1.025184e-06,-3.183522e+01,3.859490e-02
9.970577e-01,1.024915e-06,-3.183522e+01,3.860788e-02
9.970587e-01,1.024646e-06,-3.183522e+01,3.862032e-02
9.970597e-01,1.024378e-06,-3.183521e+01,3.863345e-02
9.970608e-01,1.024109e-06,-3.183520e+01,3.864840e-02
9.970618e-01,1.023840e-06,-3.183519e+01,3.866534e-02
9.970628e-01,1.023572e-06,-3.183518e+01,3.867962e-02
9.970638e-01,1.023303e-06,-3.183516e+01,3.868928e-02
9.970649e-01,1.023035e-06,-3.183514e+01,3.870045e-02
9.970659e-01,1.022766e-06,-3.183511e+01,3.871410e-02
9.970669e-01,1.022498e-06,-3.183507e+01,3.872769e-02
9.970679e-01,1.022230e-06,-3.183504e+01,3.874152e-02
9.970690e-01,1.021961e-06,-3.183500e+01,3.875825e-02
9.970700e-01,1.021693e-06,-3.183497e+01,3.877439e-02
9.970710e-01,1.021425e-06,-3.183494e+01,3.879073e-02
9.970720e-01,1.021157e-06,-3.183492e+01,3.880878e-02
9.970730e-01,1.020888e-06,-3.183489e+01,3.882300e-02
9.970741e-01,1.020620e-06,-3.183487e+01,3.884069e-02
9.970751e-01,1.020352e-06,-3.183483e+01,3.885868e-02
9.970761e-01,1.020084e-06,-3.183480e+01,3.887758e-02
9.970771e-01,1.019816e-06,-3.183476e+01,3.889702e-02
9.970781e-01,1.019549e-06,-3.183473e+01,3.891809e-02
9.970792e-01,1.019281e-06,-3.183470e+01,3.893737e-02
9.970802e-01,1.019013e-06,-3.183467e+01,3.895458e-02
9.970812e-01,1.018745e-06,-3.183464e+01,3.897221e-02
9.970822e-01,1.018477e-06,-3.183462e+01,3.898857e-02
9.970832e-01,1.018210e-06,-3.183459e+01,3.900292e-02
9.970842e-01,1.017942e-06,-3.183458e+01,3.901456e-02
9.970853e-01,1.017675e-06,-3.183455e+01,3.902469e-02
9.970863e-01,1.017407e-06,-3.183453e+01,3.903453e-02
9.970873e-01,1.017140e-06,-3.183450e+01,3.904299e-02
9.970883e-01,1.016872e-06,-3.183447e+01,3.905122e-02
9.970893e-01,1.016605e-06,-3.183444e+01,3.906140e-02
9.970904e-01,1.016337e-06,-3.183440e+01,3.906874e-02
9.970914e-01,1.016070e-06,-3.183435e+01,3.907904e-02
9.970924e-01,1.015803e-06,-3.183432e+01,3.909067e-02
9.970934e-01,1.015536e-06,-3.183429e+01,3.910071e-02
9.970944e-01,1.015268e-06,-3.183426e+01,3.910813e-02
9.970954e-01,1.015001e-06,-3.183422e+01,3.911537e-02
9.970964e-01,1.014734e-06,-3.183417e+01,3.912310e-02
9.970975e-01,1.014467e-06,-3.183413e+01,3.913012e-02
9.970985e-01,1.014200e-06,-3.183409e+01,3.913451e-02
9.970995e-01,1.013933e-06,-3.183405e+01,3.913765e-02
9.971005e-01,1.013666e-06,-3.183401e+01,3.914218e-02
9.971015e-01,1.013400e-06,-3.183398e+01,3.914523e-02
9.971025e-01,1.013133e-06,-3.183395e+01,3.914758e-02
9.971035e-01,1.012866e-06,-3.183391e+01,3.915182e-02
9.971046e-01,1.012599e-06,-3.183386e+01,3.915892e-02
9.971056e-01,1.012333e-06,-3.183381e+01,3.916871e-02
9.971066e-01,1.012066e-06,-3.183376e+01,3.917669e-02
9.971076e-01,1.011799e-06,-3.183371e+01,3.918478e-02
9.971086e-01,1.011533e-06,-3.183367e+01,3.919250e-02
9.971096e-01,1.011266e-06,-3.183363e+01,3.920198e-02
9.971106e-01,1.011000e-06,-3.183359e+01,3.921049e-02
9.971116e-01,1.010734e-06,-3.183355e+01,3.921641e-02
9.971126e-01,1.010467e-06,-3.183350e+01,3.921940e-02
9.971137e-01,1.010201e-06,-3.183346e+01,3.922088e-02
9.971147e-01,1.009935e-06,-3.183343e+01,3.921774e-02
9.971157e-01,1.009668e-06,-3.183339e+01,3.921187e-02
9.971167e-01,1.009402e-06,-3.183333e+01,3.920885e-02
9.971177e-01,1.009136e-06,-3.183329e+01,3.921048e-02
9.971187e-01,1.008870e-06,-3.183323e+01,3.921036e-02
9.971197e-01,1.008604e-06,-3.183319e+01,3.921055e-02
9.971207e-01,1.008338e-06,-3.183316e+01,3.920505e-02
9.971217e-01,1.008072e-06,-3.183313e+01,3.919732e-02
9.971227e-01,1.007806e-06,-3.183309e+01,3.919094e-02
9.971237e-01,1.007540e-06,-3.183307e+01,3.918665e-02
9.971248e-01,1.007275e-06,-3.183306e+01,3.917878e-02
9.971258e-01,1.007009e-06,-3.183306e+01,3.916781e-02
9.971268e-01,1.006743e-06,-3.183308e+01,3.915454e-02
9.971278e-01,1.006477e-06,-3.183310e+01,3.913945e-02
9.971288e-01,1.006212e-06,-3.183312e+01,3.912127e-02
9.971298e-01,1.005946e-06,-3.183316e+01,3.910278e-02
9.971308e-01,1.005681e-06,-3.183319e+01,3.908132e-02
9.971318e-01,1.005415e-06,-3.183322e+01,3.905893e-02
9.971328e-01,1.005150e-06,-3.183326e+01,3.903904e-02
9.971338e-01,1.004884e-06,-3.183329e+01,3.901809e-02
9.971348e-01,1.004619e-06,-3.183332e+01,3.899629e-02
9.971358e-01,1.004354e-06,-3.183336e+01,3.897367e-02
9.971368e-01,1.004089e-06,-3.183338e+01,3.894886e-02
9.971378e-01,1.003823e-06,-3.183341e+01,3.892861e-02
9.971388e-01,1.003558e-06,-3.183342e+01,3.890597e-02
9.971398e-01,1.003293e-06,-3.183345e+01,3.888808e-02
9.971408e-01,1.003028e-06,-3.183347e+01,3.886324e-02
9.971418e-01,1.002763e-06,-3.183349e+01,3.883856e-02
9.971428e-01,1.002498e-06,-3.183351e+01,3.881716e-02
9.971438e-01,1.002233e-06,-3.183354e+01,3.879557e-02
9.971448e-01,1.001968e-06,-3.183359e+01,3.876989e-02
9.971458e-01,1.001703e-06,-3.183363e+01,3.874368e-02
9.971468e-01,1.001438e-06,-3.183368e+01,3.871641e-02
9.971479e-01,1.001174e-06,-3.183373e+01,3.868825e-02
9.971489e-01,1.000909e-06,-3.183377e+01,3.865974e-02
9.971499e-01,1.000644e-06,-3.183381e+01,3.863336e-02
9.971509e-01,1.000380e-06,-3.183384e+01,3.861021e-02
9.971519e-01,1.000115e-06,-3.183387e+01,3.859118e-02
9.971529e-01,9.998506e-07,-3.183391e+01,3.857146e-02
9.971539e-01,9.995861e-07,-3.183394e+01,3.855208e-02
9.971549e-01,9.993217e-07,-3.183398e+01,3.853430e-02
9.971559e-01,9.990573e-07,-3.183403e+01,3.851927e-02
9.971569e-01,9.987930e-07,-3.183407e+01,3.850481e-02
9.971578e-01,9.985286e-07,-3.183412e+01,3.849215e-02
9.971588e-01,9.982644e-07,-3.183418e+01,3.847817e-02
9.971598e-01,9.980002e-07,-3.183423e+01,3.846331e-02
9.971608e-01,9.977360e-07,-3.183427e+01,3.844811e-02
9.971618e-01,9.974719e-07,-3.183431e+01,3.843616e-02
9.971628e-01,9.972078e-07,-3.183436e+01,3.842318e-02
9.971638e-01,9.969438e-07,-3.183440e+01,3.840955e-02
9.971648e-01,9.966798e-07,-3.183444e+01,3.839889e-02
9.971658e-01,9.964159e-07,-3.183450e+01,3.838771e-02
9.971668e-01,9.961520e-07,-3.183455e+01,3.837473e-02
9.971678e-01,9.958881e-07,-3.183460e+01,3.836158e-02
9.971688e-01,9.956243e-07,-3.183466e+01,3.835147e-02
9.971698e-01,9.953605e-07,-3.183474e+01,3.833909e-02
9.971708e-01,9.950968e-07,-3.183480e+01,3.832519e-02
9.971718e-01,9.948332e-07,-3.183487e+01,3.831212e-02
9.971728e-01,9.945695e-07,-3.183492e+01,3.830070e-02
9.971738e-01,9.943060e-07,-3.183498e+01,3.829309e-02
9.971748e-01,9.940424e-07,-3.183503e+01,3.828300e-02
9.971758e-01,9.937789e-07,-3.183508e+01,3.827639e-02
9.971768e-01,9.935155e-07,-3.183511e+01,3.827139e-02
9.971778e-01,9.932521e-07,-3.183515e+01,3.827069e-02
9.971788e-01,9.929887e-07,-3.183519e+01,3.826936e-02
9.971798e-01,9.927254e-07,-3.183523e+01,3.826672e-02
9.971807e-01,9.924622e-07,-3.183526e+01,3.826682e-02
9.971817e-01,9.921990e-07,-3.183532e+01,3.826632e-02
9.971827e-01,9.919358e-07,-3.183537e+01,3.826305e-02
9.971837e-01,9.916727e-07,-3.183542e+01,3.825784e-02
9.971847e-01,9.914096e-07,-3.183549e+01,3.825259e-02
9.971857e-01,9.911466e-07,-3.183556e+01,3.824495e-02
9.971867e-01,9.908836e-07,-3.183562e+01,3.823906e-02
9.971877e-01,9.906206e-07,-3.183569e+01,3.823361e-02
9.971887e-01,9.903577e-07,-3.183575e+01,3.822988e-02
9.971897e-01,9.900949e-07,-3.183582e+01,3.822444e-02
9.971907e-01,9.898321e-07,-3.183589e+01,3.822065e-02
9.971916e-01,9.895693e-07,-3.183596e+01,3.821741e-02
9.971926e-01,9.893066e-07,-3.183604e+01,3.821415e-02
9.971936e-01,9.890439e-07,-3.183611e+01,3.820845e-02
9.971946e-01,9.887813e-07,-3.183619e+01,3.820496e-02
9.971956e-01,9.885187e-07,-3.183627e+01,3.820671e-02
9.971966e-01,9.882562e-07,-3.183635e+01,3.820831e-02
9.971976e-01,9.879937e-07,-3.183645e+01,3.820820e-02
9.971986e-01,9.877312e-07,-3.183654e+01,3.820596e-02
9.971996e-01,9.874688e-07,-3.183661e+01,3.820633e-02
9.972005e-01,9.872065e-07,-3.183669e+01,3.820439e-02
9.972015e-01,9.869442e-07,-3.183676e+01,3.820238e-02
9.972025e-01,9.866819e-07,-3.183682e+01,3.820250e-02
9.972035e-01,9.864197e-07,-3.183686e+01,3.820547e-02
9.972045e-01,9.861575e-07,-3.183691e+01,3.821125e-02
9.972055e-01,9.858954e-07,-3.183694e+01,3.821684e-02
9.972065e-01,9.856333e-07,-3.183699e+01,3.822342e-02
9.972074e-01,9.853712e-07,-3.183702e+01,3.822944e-02
9.972084e-01,9.851092e-07,-3.183705e+01,3.823674e-02
9.972094e-01,9.848473e-07,-3.183706e+01,3.824248e-02
9.972104e-01,9.845854e-07,-3.183708e+01,3.824976e-02
9.972114e-01,9.843235e-07,-3.183709e+01,3.825671e-02
9.972124e-01,9.840617e-07,-3.183711e+01,3.826106e-02
9.972134e-01,9.838000e-07,-3.183713e+01,3.826376e-02
9.972143e-01,9.835382e-07,-3.183714e+01,3.826638e-02
9.972153e-01,9.832766e-07,-3.183714e+01,3.826853e-02
9.972163e-01,9.830149e-07,-3.183714e+01,3.826848e-02
9.972173e-01,9.827533e-07,-3.183714e+01,3.826820e-02
9.972183e-01,9.824918e-07,-3.183713e+01,3.826872e-02
9.972193e-01,9.822303e-07,-3.183711e+01,3.827092e-02
9.972202e-01,9.819688e-07,-3.183708e+01,3.827597e-02
9.972212e-01,9.817074e-07,-3.183704e+01,3.828303e-02
9.972222e-01,9.814461e-07,-3.183700e+01,3.828986e-02
9.972232e-01,9.811848e-07,-3.183695e+01,3.829543e-02
9.972242e-01,9.809235e-07,-3.183689e+01,3.830289e-02
9.972251e-01,9.806623e-07,-3.183683e+01,3.831258e-02
9.972261e-01,9.804011e-07,-3.183676e+01,3.832017e-02
9.972271e-01,9.801399e-07,-3.183668e+01,3.833112e-02
9.972281e-01,9.798788e-07,-3.183660e+01,3.834313e-02
9.972291e-01,9.796178e-07,-3.183652e+01,3.835598e-02
9.972300e-01,9.793568e-07,-3.183644e+01,3.836988e-02
9.972310e-01,9.790958e-07,-3.183636e+01,3.838180e-02
9.972320e-01,9.788349e-07,-3.183626e+01,3.839498e-02
9.972330e-01,9.785741e-07,-3.183615e+01,3.840867e-02
9.972340e-01,9.783133e-07,-3.183604e+01,3.842306e-02
9.972349e-01,9.780525e-07,-3.183591e+01,3.843619e-02
9.972359e-01,9.777917e-07,-3.183577e+01,3.845273e-02
9.972369e-01,9.775311e-07,-3.183564e+01,3.847221e-02
9.972379e-01,9.772704e-07,-3.183549e+01,3.848992e-02
9.972388e-01,9.770098e-07,-3.183534e+01,3.851257e-02
9.972398e-01,9.767493e-07,-3.183520e+01,3.853265e-02
9.972408e-01,9.764888e-07,-3.183505e+01,3.855382e-02
9.972418e-01,9.762283e-07,-3.183490e+01,3.857768e-02
9.972428e-01,9.759679e-07,-3.183475e+01,3.860364e-02
9.972437e-01,9.757075e-07,-3.183460e+01,3.862651e-02
9.972447e-01,9.754472e-07,-3.183443e+01,3.865196e-02
9.972457e-01,9.751869e-07,-3.183425e+01,3.867951e-02
9.972467e-01,9.749267e-07,-3.183406e+01,3.870862e-02
9.972476e-01,9.746665e-07,-3.183389e+01,3.873896e-02
9.972486e-01,9.744064e-07,-3.183372e+01,3.876598e-02
9.972496e-01,9.741463e-07,-3.183355e+01,3.879326e-02
9.972505e-01,9.738862e-07,-3.183337e+01,3.881966e-02
9.972515e-01,9.736262e-07,-3.183319e+01,3.884657e-02
9.972525e-01,9.733662e-07,-3.183302e+01,3.887396e-02
9.972535e-01,9.731063e-07,-3.183285e+01,3.890135e-02
9.972544e-01,9.728465e-07,-3.183268e+01,3.892894e-02
9.972554e-01,9.725866e-07,-3.183251e+01,3.895673e-02
9.972564e-01,9.723268e-07,-3.183235e+01,3.898646e-02
9.972574e-01,9.720671e-07,-3.183220e+01,3.901276e-02
9.972583e-01,9.718074e-07,-3.183204e+01,3.903879e-02
9.972593e-01,9.715478e-07,-3.183189e+01,3.906517e-02
9.972603e-01,9.712882e-07,-3.183174e+01,3.909085e-02
9.972612e-01,9.710286e-07,-3.183159e+01,3.911514e-02
9.972622e-01,9.707691e-07,-3.183144e+01,3.914219e-02
9.972632e-01,9.705096e-07,-3.183131e+01,3.916835e-02
9.972642e-01,9.702502e-07,-3.183118e+01,3.919325e-02
9.972651e-01,9.699908e-07,-3.183104e+01,3.921557e-02
9.972661e-01,9.697315e-07,-3.183091e+01,3.924020e-02
9.972671e-01,9.694722e-07,-3.183077e+01,3.926662e-02
9.972680e-01,9.692130e-07,-3.183063e+01,3.929332e-02
9.972690e-01,9.689538e-07,-3.183050e+01,3.931701e-02
9.972700e-01,9.686946e-07,-3.183037e+01,3.933911e-02
9.972709e-01,9.684355e-07,-3.183026e+01,3.936186e-02
9.972719e-01,9.681765e-07,-3.183014e+01,3.938384e-02
9.972729e-01,9.679174e-07,-3.183004e+01,3.940745e-02
9.972738e-01,9.676585e-07,-3.182995e+01,3.943013e-02
9.972748e-01,9.673995e-07,-3.182984e+01,3.945411e-02
9.972758e-01,9.671407e-07,-3.182974e+01,3.948079e-02
9.972767e-01,9.668818e-07,-3.182964e+01,3.950665e-02
9.972777e-01,9.666230e-07,-3.182954e+01,3.953455e-02
9.972787e-01,9.663643e-07,-3.182943e+01,3.956148e-02
9.972796e-01,9.661056e-07,-3.182933e+01,3.958749e-02
9.972806e-01,9.658469e-07,-3.182923e+01,3.960953e-02
9.972816e-01,9.655883e-07,-3.182913e+01,3.962988e-02
9.972825e-01,9.653297e-07,-3.182904e+01,3.964940e-02
9.972835e-01,9.650712e-07,-3.182895e+01,3.966944e-02
9.972845e-01,9.648127e-07,-3.182887e+01,3.968640e-02
9.972854e-01,9.645543e-07,-3.182878e+01,3.970302e-02
9.972864e-01,9.642959e-07,-3.182869e+01,3.972266e-02
9.972874e-01,9.640376e-07,-3.182861e+01,3.974150e-02
9.972883e-01,9.637793e-07,-3.182853e+01,3.975901e-02
9.972893e-01,9.635210e-07,-3.182846e+01,3.977821e-02
9.972903e-01,9.632628e-07,-3.182840e+01,3.979314e-02
9.972912e-01,9.630047e-07,-3.182834e+01,3.980603e-02
9.972922e-01,9.627465e-07,-3.182830e+01,3.981904e-02
9.972931e-01,9.624885e-07,-3.182828e+01,3.983196e-02
9.972941e-01,9.622304e-07,-3.182827e+01,3.983919e-02
9.972951e-01,9.619725e-07,-3.182826e+01,3.984514e-02
9.972960e-01,9.617145e-07,-3.182827e+01,3.985146e-02
9.972970e-01,9.614566e-07,-3.182829e+01,3.985890e-02
9.972980e-01,9.611988e-07,-3.182832e+01,3.986047e-02
9.972989e-01,9.609410e-07,-3.182834e+01,3.986345e-02
9.972999e-01,9.606832e-07,-3.182836e+01,3.986748e-02
9.973008e-01,9.604255e-07,-3.182838e+01,3.987230e-02
9.973018e-01,9.601679e-07,-3.182839e+01,3.987702e-02
9.973028e-01,9.599102e-07,-3.182840e+01,3.988223e-02
9.973037e-01,9.596527e-07,-3.182841e+01,3.988698e-02
9.973047e-01,9.593951e-07,-3.182844e+01,3.989136e-02
9.973056e-01,9.591376e-07,-3.182847e+01,3.989318e-02
9.973066e-01,9.588802e-07,-3.182851e+01,3.989559e-02
9.973076e-01,9.586228e-07,-3.182856e+01,3.989514e-02
9.973085e-01,9.583654e-07,-3.182862e+01,3.989128e-02
9.973095e-01,9.581081e-07,-3.182868e+01,3.988344e-02
9.973104e-01,9.578509e-07,-3.182876e+01,3.987773e-02
9.973114e-01,9.575936e-07,-3.182884e+01,3.987087e-02
9.973123e-01,9.573365e-07,-3.182892e+01,3.986234e-02
9.973133e-01,9.570793e-07,-3.182902e+01,3.985457e-02
9.973143e-01,9.568223e-07,-3.182910e+01,3.984691e-02
9.973152e-01,9.565652e-07,-3.182920e+01,3.983942e-02
9.973162e-01,9.563082e-07,-3.182928e+01,3.982842e-02
9.973171e-01,9.560513e-07,-3.182937e+01,3.981759e-02
9.973181e-01,9.557944e-07,-3.182945e+01,3.980593e-02
9.973190e-01,9.555375e-07,-3.182952e+01,3.979355e-02
9.973200e-01,9.552807e-07,-3.182961e+01,3.978126e-02
9.973210e-01,9.550239e-07,-3.182969e+01,3.976897e-02
9.973219e-01,9.547672e-07,-3.182979e+01,3.975540e-02
9.973229e-01,9.545105e-07,-3.182990e+01,3.973780e-02
9.973238e-01,9.542539e-07,-3.183001e+01,3.971884e-02
9.973248e-01,9.539973e-07,-3.183012e+01,3.970046e-02
9.973257e-01,9.537408e-07,-3.183023e+01,3.967957e-02
